Date,Open,High,Low,Close,Volume,20 Day MA,,,,,,,,,#N/A
4/7/2021 16:00:00,23,23.55,22.81,22.9,32766194,23.162,,,,,,,,,
4/8/2021 16:00:00,23.2,23.6,22.74,23.41,35905537,23.0745,,,,,,,,,
4/9/2021 16:00:00,23.46,24.35,23.37,24.04,54082682,22.9085,,,,,,,,,
4/12/2021 16:00:00,24.52,24.55,22.73,23.34,68620842,22.694,,,,,,,,,
4/13/2021 16:00:00,23.19,25.66,23.12,25.42,83913494,22.4505,,,,,,,,,
4/14/2021 16:00:00,25.35,26.2,23.65,23.7,108793791,22.19,,,,,,,,,
4/15/2021 16:00:00,24.01,24.06,22.69,23.15,58849349,21.9495,,,,,,,,,
4/16/2021 16:00:00,22.86,23.26,22.3,22.47,46627689,21.7105,,,,,,,,,
4/19/2021 16:00:00,22.15,22.33,21.53,21.94,45753872,21.591,,,,,,,,,
4/20/2021 16:00:00,21.96,22.55,21.24,21.78,47123090,21.517,,,,,,,,,
4/21/2021 16:00:00,21.65,22.64,21.43,22.63,42641404,21.49,,,,,,,,,
4/22/2021 16:00:00,22.94,23.51,22.51,22.86,51346366,21.392,,,,,,,,,
4/23/2021 16:00:00,22.89,23.55,22.74,23.41,32169533,21.2795,,,,,,,,,
4/26/2021 16:00:00,23.69,24.26,23.46,24.11,33667583,21.1465,,,,,,,,,
4/27/2021 16:00:00,24.17,24.26,23.57,23.88,27678340,21.002,,,,,,,,,
4/28/2021 16:00:00,23.67,24.17,23.42,23.85,22068111,20.882,,,,,,,,,
4/29/2021 16:00:00,23.87,24.14,22.81,23.37,36770148,20.7955,,,,,,,,,
4/30/2021 16:00:00,23.18,23.55,22.84,23.04,24717299,20.762,,,,,,,,,
5/3/2021 16:00:00,23.01,23.08,22.21,22.3,33934417,20.7575,,,,,,,,,
5/4/2021 16:00:00,21.94,22.2,20.87,21.64,63429554,20.7955,,,,,,,,,
5/5/2021 16:00:00,21.81,21.94,20.97,21.15,39134673,20.936,,,,,,,,,
5/6/2021 16:00:00,21.02,21.02,19.41,20.09,92201104,21.06,,,,,,,,,
5/7/2021 16:00:00,20.3,20.75,19.58,19.75,63725501,21.257,,,,,,,,,
5/10/2021 16:00:00,19.28,19.3,18.18,18.47,104670546,21.4925,,,,,,,,,
5/11/2021 16:00:00,17.2,20.3,17.06,20.21,203230517,21.788,,,,,,,,,
5/12/2021 16:00:00,20,20,18.51,18.89,128281543,21.986,,,,,,,,,
5/13/2021 16:00:00,19.14,19.47,17.82,18.37,87811609,22.2485,,,,,,,,,
5/14/2021 16:00:00,18.82,20.2,18.53,20.08,79409513,22.5635,,,,,,,,,
5/17/2021 16:00:00,19.73,20.49,19.63,20.46,50039596,22.8095,,,,,,,,,
5/18/2021 16:00:00,20.52,21.62,20.26,21.24,59672370,23.007,,,,,,,,,
5/19/2021 16:00:00,20.1,21.04,19.94,20.67,45314036,23.185,,,,,,,,,
5/20/2021 16:00:00,20.75,20.81,20.28,20.61,46302386,23.424,,,,,,,,,
5/21/2021 16:00:00,20.84,21.16,20.47,20.75,35372922,23.662,,,,,,,,,
5/24/2021 16:00:00,21.06,21.52,20.68,21.22,46596776,23.8955,,,,,,,,,
5/25/2021 16:00:00,21.42,22.11,21.28,21.48,49890803,24.1045,,,,,,,,,
5/26/2021 16:00:00,21.58,22.24,21.49,22.12,42958297,24.344,,,,,,,,,
5/27/2021 16:00:00,22.01,22.7,21.65,22.7,76230463,24.5645,,,,,,,,,
5/28/2021 16:00:00,23,24.75,22.76,22.95,111845970,24.7685,,,,,,,,,
6/1/2021 16:00:00,23.19,23.35,22.36,23.06,52695506,24.99,,,,,,,,,
6/2/2021 16:00:00,23.02,24.84,22.82,24.45,86473158,25.1685,,,,,,,,,
6/3/2021 16:00:00,24.14,24.26,23.34,23.63,48164194,25.264,,,,,,,,,
6/4/2021 16:00:00,23.71,24.49,23.5,24.03,42537599,25.3185,,,,,,,,,
6/7/2021 16:00:00,24,24.76,23.79,24.46,49641037,25.339,,,,,,,,,
6/8/2021 16:00:00,24.85,25.23,23.93,24.38,53488561,25.35,,,,,,,,,
6/9/2021 16:00:00,24.45,24.74,24.17,24.17,36006240,25.2755,,,,,,,,,
6/10/2021 16:00:00,24,24.39,23.44,24.14,35482902,25.221,,,,,,,,,
6/11/2021 16:00:00,24.12,24.71,24.03,24.67,33113056,25.1785,,,,,,,,,
6/14/2021 16:00:00,24.73,25.15,24.47,25,51801476,25.0925,,,,,,,,,
6/15/2021 16:00:00,25.03,25.55,24.39,24.41,46693199,24.965,,,,,,,,,
6/16/2021 16:00:00,24.09,24.94,23.86,24.8,58452612,24.8225,,,,,,,,,
6/17/2021 16:00:00,24.68,25.46,24.55,25.45,64408370,24.656,,,,,,,,,
6/18/2021 16:00:00,25.59,25.94,25.02,25.37,65852610,24.452,,,,,,,,,
6/21/2021 16:00:00,25.1,25.55,24.51,25.42,54805001,24.2605,,,,,,,,,
6/22/2021 16:00:00,25.39,25.52,24.96,25.4,46171052,24.0985,,,,,,,,,
6/23/2021 16:00:00,25.46,26.35,25.34,26.27,53362161,23.9545,,,,,,,,,
6/24/2021 16:00:00,26.49,26.71,26.17,26.53,48419360,23.7445,,,,,,,,,
6/25/2021 16:00:00,26.58,27.01,26.25,26.78,140832704,23.5085,,,,,,,,,
6/28/2021 16:00:00,26.98,27.5,26.86,27.38,42184606,23.276,,,,,,,,,
6/29/2021 16:00:00,27.38,27.44,26.44,26.63,38478919,22.991,,,,,,,,,
6/30/2021 16:00:00,26.48,26.92,26.21,26.36,28957136,22.7875,,,,,,,,,
7/1/2021 16:00:00,26.1,26.13,24.59,24.72,55571523,22.5785,,,,,,,,,
7/2/2021 16:00:00,25,25.34,24.33,24.44,29529097,22.428,,,,,,,,,
7/6/2021 16:00:00,24.6,25.2,24.47,24.68,28764530,22.311,,,,,,,,,
7/7/2021 16:00:00,24.23,24.26,22.72,22.89,66937305,22.189,,,,,,,,,
7/8/2021 16:00:00,22.43,23.21,22.25,23.08,34612558,22.1595,,,,,,,,,
7/9/2021 16:00:00,22.96,23.39,22.76,23.29,22492370,22.1315,,,,,,,,,
7/12/2021 16:00:00,23.26,23.5,22.88,22.95,23457170,22.058,,,,,,,,,
7/13/2021 16:00:00,22.98,22.99,22.42,22.45,24748843,22.057,,,,,,,,,
7/14/2021 16:00:00,22.49,22.62,21.51,21.56,33796192,22.0805,,,,,,,,,
7/15/2021 16:00:00,21.72,22.06,21.01,21.47,31870960,22.12,,,,,,,,,
7/16/2021 16:00:00,21.6,21.71,21.24,21.37,19503109,22.291,,,,,,,,,
7/19/2021 16:00:00,20.97,21.69,20.55,21.54,30314387,22.4675,,,,,,,,,
7/20/2021 16:00:00,21.63,22.35,21.22,22.18,22954034,22.6155,,,,,,,,,
7/21/2021 16:00:00,22.27,22.68,22.12,22.52,20437265,22.705,,,,,,,,,
7/22/2021 16:00:00,22.55,22.67,21.88,22.07,17468879,22.843,,,,,,,,,
7/23/2021 16:00:00,22.01,22.08,21.51,21.81,17653323,22.9475,,,,,,,,,
7/26/2021 16:00:00,21.8,22.3,21.48,22.13,16267893,23.0575,,,,,,,,,
7/27/2021 16:00:00,21.96,22.11,21.09,21.68,23078733,23.192,,,,,,,,,
7/28/2021 16:00:00,21.75,22.62,21.69,22.56,25073557,23.363,,,,,,,,,
